Product Url,Image,Image1,Image2,Image3,Vendor,Sku Styleisnow,Season,Year,SKU,Variant,Color detail,Color Supplier,Made in,Material,Product's Title,Description,Tags,Qty,Retail Price,Discount,Size,Qty Detail,Bag length,Bag height,Bag width,Handle height,Shoulder bag length,Belt length,Belt height,Barcode,Compare to Price,Dimensions,SKU FULL
https://www.styleisnow.com/business/clutch-bags-salvatore-ferragamo-242400abs000025-002sm.html,,http://cdn.orderlink.it/foto/2424002189420776727/2189420776727clr-13.jpg,http://cdn.orderlink.it/foto/2424002189420776727/2189420776727zdk-14.jpg,http://cdn.orderlink.it/foto/2424002189420776727/2189420776727pgp-15.jpg,FERRAGAMO,242400ABS000025-002SM,Fall - Winter,2024,2189420776727,002SM,Nero,CAM.NERO+STRASS MULTICOLOR,Italy,100% calfskin,"""Crystal-Embellished","The FERRAGAMO Hug Clutch is made of soft suede leather studded with hand-applied multicolored micro crystals. Its deconstructed construction and side bands, along with the golden Gancini buckles, create a wraparound effect. It features a magnetic closure and a leather-lined interior with two credit card slots. Can be worn as a handheld or crossbody bag thanks to the additional suede leather shoulder strap. Metal accessories with gold finish complete the design.",Woman > Bags > Clutch bags,2.0,3785.0,30.00%,os,2,24 cm,15 cm,12 cm,0,0,,,8056283777582                                     ,2610.0,"H 15.0 cm x L 24.0 x D 12.0 cm / H 5.9"" x L 9.4"" x D 4.7""",242400ABS000025-002SM-os
https://www.styleisnow.com/business/backpacks-and-duffel-bags-tom-ford-242390fbs000003-1n001.html,,http://cdn.orderlink.it/foto/242390H0362LCL403G/H0362LCL403Gyjo-13.jpg,http://cdn.orderlink.it/foto/242390H0362LCL403G/H0362LCL403Gutj-14.jpg,http://cdn.orderlink.it/foto/242390H0362LCL403G/H0362LCL403Gpje-15.jpg,TOM FORD,242390FBS000003-1N001,Fall - Winter,2024,H0362 LCL403G,1N001,Nero,BLACK,Italy,100% goat leather,Embossed Crocodile Leather Buckley D,"The Buckley duffle bag by Tom Ford is made of embossed crocodile leather with a glossy finish. It features double handles and an adjustable, removable shoulder strap with a shoulder pad. The top closure has a zip, and the interior is lined with fabric and includes two open pockets and one zip pocket. There is also an additional front pocket with a large branded leather puller. All hardware is finished in gold.",Man > Bags > Backpacks and Duffel bags,1.0,5120.0,30.00%,os,1,50 cm,33 cm,22 cm,14 cm,0,,,0,3530.0,"H 33.0 cm x L 50.0 x D 22.0 cm / H 13.0"" x L 19.7"" x D 8.7""",242390FBS000003-1N001-os
https://www.styleisnow.com/business/crossbody-and-shoulder-bags-valentino-garavani-242032abs000013-gf9.html,,http://cdn.orderlink.it/foto/2420325W2B0N20IMZ/5W2B0N20IMZktn-13.jpg,http://cdn.orderlink.it/foto/2420325W2B0N20IMZ/5W2B0N20IMZnqx-14.jpg,http://cdn.orderlink.it/foto/2420325W2B0N20IMZ/5W2B0N20IMZxgh-15.jpg,VALENTINO GARAVANI,242032ABS000013-GF9,Fall - Winter,2024,5W2B0N20IMZ,GF9,Neutro,ROSE CANNELLE,Italy,100% calf leather,Alltime Hammered Leather Shoulder Bag,"The Valentino Garavani Alltime shoulder bag is made of hammered leather and decorated with a metal VLogo Signature element on the flap. It features a magnetic closure, suede leather interior with an open pocket, and can be worn over the shoulder with the adjustable and removable ribbon strap or by hand with the also removable leather handle. The metallic accessories have an antique brass finish.",Woman > Bags > Crossbody and Shoulder bags,2.0,2950.0,25.00%,os,2,"23,5 cm",16 cm,"8,5 cm",13 cm,0,,,0,2040.0,"H 16.0 cm x L 23.5 x D 8.5 cm / H 6.3"" x L 9.3"" x D 3.3""",242032ABS000013-GF9-os
https://www.styleisnow.com/business/handbags-valentino-garavani-242032abs000007-zg1.html,,http://cdn.orderlink.it/foto/2420325W2B0Q18IMZ/5W2B0Q18IMZgcm-13.jpg,http://cdn.orderlink.it/foto/2420325W2B0Q18IMZ/5W2B0Q18IMZdmf-14.jpg,http://cdn.orderlink.it/foto/2420325W2B0Q18IMZ/5W2B0Q18IMZqiv-15.jpg,VALENTINO GARAVANI,242032ABS000007-ZG1,Fall - Winter,2024,5W2B0Q18IMZ,ZG1,Marrone,ALMOND BEIGE/MULTICOLOR BEIGE,Italy,100% calf leather,Medium Alltime Handbag,"The Alltime handbag by Valentino Garavani is made of hammered leather with a metal Vlogo Signature element. It features a magnetic closure, suede interior with a zip pocket, and protective feet at the base. Equipped with two adjustable and removable shoulder straps for a shoulder or crossbody look. The metallic elements have an antique brass finish.",Woman > Bags > Handbags,1.0,3210.0,25.00%,os,1,26 cm,21 cm,17 cm,"10,5 cm",0,,,0,2210.0,"H 21.0 cm x L 26.0 x D 17.0 cm / H 8.3"" x L 10.2"" x D 6.7""",242032ABS000007-ZG1-os
https://www.styleisnow.com/business/mini-bags-the-attico-242837abs000006-100.html,,http://cdn.orderlink.it/foto/242837247WAH02L070/247WAH02L070hpd-13.jpg,http://cdn.orderlink.it/foto/242837247WAH02L070/247WAH02L070ron-14.jpg,http://cdn.orderlink.it/foto/242837247WAH02L070/247WAH02L070phg-15.jpg,THE ATTICO,242837ABS000006-100,Fall - Winter,2024,247WAH02L070,100,Nero,BLACK,Italy,100% lam leather,Mini Friday Bag,"The Attico's mini Friday bag is made of crinkled nappa leather and features a triangular structure. It has a double zip closure with a large puller, a single handle, and a leather-lined interior with a small pocket and protective triangular feet at the base. The adjustable and removable shoulder strap can also be worn as a belt, and it is adorned with silver metallic accents.",Woman > Bags > Mini bags,2.0,1015.0,35.00%,os,2,18 cm,12 cm,11 cm,7 cm,0,,,0,700.0,"H 12.0 cm x L 18.0 x D 11.0 cm / H 4.7"" x L 7.1"" x D 4.3""",242837ABS000006-100-os
https://www.styleisnow.com/business/mini-bags-self-portrait-242632abs000013-blue.html,,http://cdn.orderlink.it/foto/242632PF24322SMU/PF24322SMUzwn-13.jpg,http://cdn.orderlink.it/foto/242632PF24322SMU/PF24322SMUfhf-14.jpg,http://cdn.orderlink.it/foto/242632PF24322SMU/PF24322SMUmie-15.jpg,SELF-PORTRAIT,242632ABS000013-BLUE,Fall - Winter,2024,PF24 322S MU,BLUE,Blu,BLUE,China,100%CO,Mini Crescent Denim Bag With Rhinestones,"The Self Portrait mini Crescent bag is made of pure cotton denim embellished with rhinestones and features the iconic metal bow decoration studded with crystals. It has a magnetic flap and zipper closure, a leather-lined interior with an open pocket, and a top handle. The metal accessories have a silver finish.",Woman > Bags > Mini bags,3.0,565.0,32.00%,os,3,18 cm,13 cm,5 cm,12 cm,0,,,0,390.0,"H 13.0 cm x L 18.0 x D 5.0 cm / H 5.1"" x L 7.1"" x D 2.0""",242632ABS000013-BLUE-os
https://www.styleisnow.com/business/crossbody-and-shoulder-bags-jimmy-choo-242516abs000019-a0013.html,,http://cdn.orderlink.it/foto/242516DIAMONDSHLDREWSMHRB/DIAMONDSHLDREWSMHRBywe-13.jpg,http://cdn.orderlink.it/foto/242516DIAMONDSHLDREWSMHRB/DIAMONDSHLDREWSMHRBswa-14.jpg,http://cdn.orderlink.it/foto/242516DIAMONDSHLDREWSMHRB/DIAMONDSHLDREWSMHRByhd-15.jpg,JIMMY CHOO,242516ABS000019-A0013,Fall - Winter,2024,DIAMOND SHLDR E W SM HRB,A0013,Rosa,ROSE GOLD,Italy,100%calfskin 100%BR,Leather Lizard Print Diamond Shoulder Bag,"This Jimmy Choo shoulder bag is made of leather with a lizard print and decorated with the iconic Diamond chain engraved on the front. It features a flap closure, a fabric-lined interior with a credit card slot, and an adjustable strap. The metallic accessories are finished in gold brass.",Woman > Bags > Crossbody and Shoulder bags,1.0,1275.0,28.00%,os,1,25 cm,10 cm,3 cm,0,0,,,0,880.0,"H 10.0 cm x L 25.0 x D 3.0 cm / H 3.9"" x L 9.8"" x D 1.2""",242516ABS000019-A0013-os
https://www.styleisnow.com/business/clutch-bags-jimmy-choo-242516abs000012-a0017.html,,http://cdn.orderlink.it/foto/242516EMMIEFYG/EMMIEFYGrvq-13.jpg,http://cdn.orderlink.it/foto/242516EMMIEFYG/EMMIEFYGles-14.jpg,http://cdn.orderlink.it/foto/242516EMMIEFYG/EMMIEFYGkud-15.jpg,JIMMY CHOO,242516ABS000012-A0017,Fall - Winter,2024,EMMIE FYG,A0017,Rosa,CANDY PINK LATTE MIX SILVER,Italy,100%leather 100%BR,Glittered Fabric Emmie Clutch,"Emmie clutch by Jimmy Choo in glittered fabric featuring an asymmetrical flap trimmed in metal with engraved logo. Removable chain shoulder strap and magnetic button closure. Interior lined in leather and satin with a zipped pocket, a flat pocket and six credit card slots. Silver-finished metalware.",Woman > Bags > Clutch bags,2.0,835.0,28.00%,os,2,22 cm,12 cm,"3,5 cm",0,0,,,0,580.0,"H 12.0 cm x L 22.0 x D 3.5 cm / H 4.7"" x L 8.7"" x D 1.4""",242516ABS000012-A0017-os
https://www.styleisnow.com/business/belt-bags-dolce-gabbana-242450fms000001-8b956.html,,http://cdn.orderlink.it/foto/242450BM2295AG182/BM2295AG182qdt-13.jpg,http://cdn.orderlink.it/foto/242450BM2295AG182/BM2295AG182fgp-14.jpg,http://cdn.orderlink.it/foto/242450BM2295AG182/BM2295AG182ome-15.jpg,DOLCE & GABBANA,242450FMS000001-8B956,Fall - Winter,2024,BM2295 AG182,8B956,Nero,NERO/NERO,Italy,50%PA 20%PC 15%VI 15%calfskin,Nylon Shoulder Bag With Crossbody,"This Dolce & Gabbana crossbody bag is made of nylon with smooth leather details and contrasting rubber logo lettering on the front pocket. It features a main compartment with a two-way zip closure, a fabric-lined interior with a zip pocket, and a flat leather back pocket. The shoulder strap is adjustable and the hardware has a ruthenium finish.",Man > Bags > Belt bags,3.0,1275.0,32.00%,os,3,17 cm,26 cm,7 cm,0,0,,,0,880.0,"H 26.0 cm x L 17.0 x D 7.0 cm / H 10.2"" x L 6.7"" x D 2.8""",242450FMS000001-8B956-os
https://www.styleisnow.com/business/crossbody-and-shoulder-bags-dolce-gabbana-242450abs000020-80001.html,,http://cdn.orderlink.it/foto/242450BB6498AO421/BB6498AO421nzo-13.jpg,http://cdn.orderlink.it/foto/242450BB6498AO421/BB6498AO421tgw-14.jpg,http://cdn.orderlink.it/foto/242450BB6498AO421/BB6498AO421rul-15.jpg,DOLCE & GABBANA,242450ABS000020-80001,Fall - Winter,2024,BB6498 AO421,80001,Bianco,BIANCO,Italy,100% lamb leather,Dg Girls Shoulder Bag,"Shoulder bag by Dolce & Gabbana DG Girls line, made of smooth nappa leather and characterized by frontal DG Barocco logo in enameled and amber gold-galvanized abs. It features double magnet closure, leather interior with a slit pocket and sliding chain shoulder strap.",Woman > Bags > Crossbody and Shoulder bags,2.0,3210.0,32.00%,os,2,"21,5 cm",13 cm,5 cm,"30,5 cm",0,,,0,2210.0,"H 13.0 cm x L 21.5 x D 5.0 cm / H 5.1"" x L 8.5"" x D 2.0""",242450ABS000020-80001-os
https://www.styleisnow.com/business/mini-bags-dolce-gabbana-242450abs000015-8h056.html,,http://cdn.orderlink.it/foto/242450BB6711A7630/BB6711A7630nek-13.jpg,http://cdn.orderlink.it/foto/242450BB6711A7630/BB6711A7630tds-14.jpg,http://cdn.orderlink.it/foto/242450BB6711A7630/BB6711A7630fwf-15.jpg,DOLCE & GABBANA,242450ABS000015-8H056,Fall - Winter,2024,BB6711 A7630,8H056,Rosa,BEIGE SCURO,Italy,28%SE 72%VI,Satin Small Devotion Bag,"Dolce & Gabbana Devotion mini bag crafted in silk-blend satin with handmade DG Sacred Heart featuring decorative pearls. Top handle, removable chain strap, magnetic button on the flap, satin lining featuring a smooth leather flat pocket and antique gold-tone hardware.",Woman > Bags > Mini bags,2.0,2245.0,32.00%,os,2,19 cm,"12,5 cm",5 cm,7 cm,0,,,0,1550.0,"H 12.5 cm x L 19.0 x D 5.0 cm / H 4.9"" x L 7.5"" x D 2.0""",242450ABS000015-8H056-os
https://www.styleisnow.com/business/mini-bags-dolce-gabbana-242450abs000011-80002.html,,http://cdn.orderlink.it/foto/242450BB6711AV893/BB6711AV893mxx-13.jpg,http://cdn.orderlink.it/foto/242450BB6711AV893/BB6711AV893biy-14.jpg,http://cdn.orderlink.it/foto/242450BB6711AV893/BB6711AV893opf-15.jpg,DOLCE & GABBANA,242450ABS000011-80002,Fall - Winter,2024,BB6711 AV893,80002,Bianco,BIANCO OTTICO,Italy,100% calfskin,Small Devotion Bag,"Dolce & Gabbana leather mini bag with handmade DG Sacred Heart featuring decorative pearls. Top handle, removable chain strap, magnetic button on the flap, leather lining. Inside flat pocket and antique gold-tone hardware. Devotion packaging included.",Woman > Bags > Mini bags,2.0,2245.0,32.00%,os,2,19 cm,"12,5 cm",5 cm,7 cm,107 cm,,,0,1550.0,"H 12.5 cm x L 19.0 x D 5.0 cm / H 4.9"" x L 7.5"" x D 2.0""",242450ABS000011-80002-os
https://www.styleisnow.com/business/mini-bags-dolce-gabbana-242450aav000001-80999.html,,http://cdn.orderlink.it/foto/242450BI1416AW070/BI1416AW070hfc-13.jpg,http://cdn.orderlink.it/foto/242450BI1416AW070/BI1416AW070cxu-14.jpg,http://cdn.orderlink.it/foto/242450BI1416AW070/BI1416AW070ltc-15.jpg,DOLCE & GABBANA,242450AAV000001-80999,Fall - Winter,2024,BI1416 AW070,80999,Nero,NERO,Italy,100% calfskin,"""Dg Girls Mini Crossbody Bag With", ,Woman > Bags > Mini bags,3.0,2245.0,32.00%,os,3,"17,5 cm",10 cm,"5,5 cm",27 cm,0,,,0,1550.0,"H 10.0 cm x L 17.5 x D 5.5 cm / H 3.9"" x L 6.9"" x D 2.2""",242450AAV000001-80999-os
https://www.styleisnow.com/business/clutch-bags-roger-vivier-242123abs000012-b999.html,,http://cdn.orderlink.it/foto/242123RBWAMFD0211TPV/RBWAMFD0211TPVhiz-13.jpg,http://cdn.orderlink.it/foto/242123RBWAMFD0211TPV/RBWAMFD0211TPVwcl-14.jpg,http://cdn.orderlink.it/foto/242123RBWAMFD0211TPV/RBWAMFD0211TPVqwm-15.jpg,ROGER VIVIER,242123ABS000012-B999,Fall - Winter,2024,RBWAMFD0211TPV,B999,Nero,NERO,Italy,"61%PL 39%PA, 33%SE 67%VI, 100%calfskin","""Flower Buckle Envelope","The Clutch Envelope Flap by Roger Vivier is made of mesh with patent trim and satin sides in a silk blend. The design is embellished with an all-over diamond sequin pattern and the Flower buckle with crystal detailing on the flap. It features a magnetic button closure, a satin-lined interior with two compartments and a smooth leather credit card slot, and a thin chain shoulder strap for a crossbody look. Metal accessories have a ruthenium finish.",Woman > Bags > Clutch bags,2.0,2055.0,25.00%,os,2,24 cm,13 cm,4 cm,0,0,,,0,1420.0,"H 13.0 cm x L 24.0 x D 4.0 cm / H 5.1"" x L 9.4"" x D 1.6""",242123ABS000012-B999-os
https://www.styleisnow.com/business/mini-bags-roger-vivier-242123abs000010-b999.html,,http://cdn.orderlink.it/foto/242123RBWANMH0003YDR/RBWANMH0003YDRzer-13.jpg,http://cdn.orderlink.it/foto/242123RBWANMH0003YDR/RBWANMH0003YDRect-14.jpg,http://cdn.orderlink.it/foto/242123RBWANMH0003YDR/RBWANMH0003YDRpsd-15.jpg,ROGER VIVIER,242123ABS000010-B999,Fall - Winter,2024,RBWANMH0003YDR,B999,Nero,NERO,Italy,100% lambskin,Vanity Micro Bag With Crystal Buckle,"Roger Vivier Vanity Micro mini bag crafted in soft nappa leather and embraced by a belt decorated with a metal buckle with faceted crystals. Patent leather single handle, chain shoulder strap, zip closure. Contrasting grosgrain lining, one inner pocket, gold-tone metalware.",Woman > Bags > Mini bags,3.0,1795.0,25.00%,os,3,16 cm,"11,5 cm",6 cm,6 cm,108 cm,,,0,1240.0,"H 11.5 cm x L 16.0 x D 6.0 cm / H 4.5"" x L 6.3"" x D 2.4""",242123ABS000010-B999-os
https://www.styleisnow.com/business/mini-bags-roger-vivier-242123abs000009-b999.html,,http://cdn.orderlink.it/foto/242123RBWANMH0000MTK/RBWANMH0000MTKfxa-13.jpg,http://cdn.orderlink.it/foto/242123RBWANMH0000MTK/RBWANMH0000MTKzgg-14.jpg,http://cdn.orderlink.it/foto/242123RBWANMH0000MTK/RBWANMH0000MTKweu-15.jpg,ROGER VIVIER,242123ABS000009-B999,Fall - Winter,2024,RBWANMH0000MTK,B999,Nero,NERO,Italy,90%VI 10%calfskin,"""Micro Velvet Vanity Bag With Rhinestone Buck", ,Woman > Bags > Mini bags,3.0,1670.0,25.00%,os,3,16 cm,"11,5 cm",6 cm,6 cm,0,,,0,1150.0,"H 11.5 cm x L 16.0 x D 6.0 cm / H 4.5"" x L 6.3"" x D 2.4""",242123ABS000009-B999-os
https://www.styleisnow.com/business/tote-bags-roger-vivier-242123abs000008-b999.html,,http://cdn.orderlink.it/foto/242123RBWAOGA0100TM6/RBWAOGA0100TM6tdm-13.jpg,http://cdn.orderlink.it/foto/242123RBWAOGA0100TM6/RBWAOGA0100TM6xwn-14.jpg,http://cdn.orderlink.it/foto/242123RBWAOGA0100TM6/RBWAOGA0100TM6jck-15.jpg,ROGER VIVIER,242123ABS000008-B999,Fall - Winter,2024,RBWAOGA0100TM6,B999,Nero,NERO,Italy,100% calfskin,Mini Viv' Chock Tote Bag In Patent,"The Mini Viv' Choc tote bag by Roger Vivier is made of crinkled effect patent leather, with a magnetic closure adorned with the iconic curved metal buckle. It features a flap with a magnetic fastening and an adjustable strap, double handles, a suede interior with an open pocket, a removable shoulder strap, and protective feet at the base. The metallic accessories have a ruthenium finish.",Woman > Bags > Tote bags,2.0,2180.0,25.00%,os,2,"20,5 cm",18 cm,"11,5 cm",12 cm,0,,,0,1500.0,"H 18.0 cm x L 20.5 x D 11.5 cm / H 7.1"" x L 8.1"" x D 4.5""",242123ABS000008-B999-os
https://www.styleisnow.com/business/mini-bags-roger-vivier-242123abs000007-b999.html,,http://cdn.orderlink.it/foto/242123RBWANME0100XMA/RBWANME0100XMAejp-13.jpg,http://cdn.orderlink.it/foto/242123RBWANME0100XMA/RBWANME0100XMAqzo-14.jpg,http://cdn.orderlink.it/foto/242123RBWANME0100XMA/RBWANME0100XMAujg-15.jpg,ROGER VIVIER,242123ABS000007-B999,Fall - Winter,2024,RBWANME0100XMA,B999,Nero,NERO,Italy,100% calfskin,Mini Leather Très Vivier Bucket Bag,"The Mini Roger Vivier bucket bag is made of soft leather and enriched with the iconic Tr&egrave s Vivier buckle adorned with square crystals on the front. It features a practical leather drawstring closure and double handles, with a fabric-lined interior and an open pocket. The bag also comes with an additional chain shoulder strap with a leather shoulder rest. Protective feet at the base and silver-finished metal accessories complete the design.",Woman > Bags > Mini bags,4.0,1925.0,25.00%,os,4,"13,5 cm",19 cm,10 cm,0,0,,,0,1330.0,"H 19.0 cm x L 13.5 x D 10.0 cm / H 7.5"" x L 5.3"" x D 3.9""",242123ABS000007-B999-os
https://www.styleisnow.com/business/mini-bags-valentino-garavani-242032apg000001-gf9.html,,http://cdn.orderlink.it/foto/2320323W2P0S93RQR/3W2P0S93RQRvrn-13.jpg,http://cdn.orderlink.it/foto/2320323W2P0S93RQR/3W2P0S93RQRojk-14.jpg,http://cdn.orderlink.it/foto/2320323W2P0S93RQR/3W2P0S93RQRfhu-15.jpg,VALENTINO GARAVANI,242032APG000001-GF9,Fall - Winter,2024,5W2P0S93RQR,GF9,Rosa,ROSE CANNELLE,Italy,100% calfskin,Vlogo Signature Mini Bag,"Valentino Garavani mini bag crafted in grained leather and characterized by leather-covered VLogo Signature magnetic closure. Interior with two gusseted compartments divided by a zippered pocket, open pocket, eight card slots. Removable chain shoulder strap, gold-tone metalware.",Woman > Bags > Mini bags,2.0,1260.0,25.00%,os,2,20 cm,10 cm,"3,5 cm",0,111 cm,,,0,870.0,"H 10.0 cm x L 20.0 x D 3.5 cm / H 3.9"" x L 7.9"" x D 1.4""",242032APG000001-GF9-os
https://www.styleisnow.com/business/crossbody-and-shoulder-bags-valentino-garavani-242032abs000013-kel.html,,http://cdn.orderlink.it/foto/2420325W2B0N20IMZ/5W2B0N20IMZrhd-13.jpg,http://cdn.orderlink.it/foto/2420325W2B0N20IMZ/5W2B0N20IMZmtw-14.jpg,http://cdn.orderlink.it/foto/2420325W2B0N20IMZ/5W2B0N20IMZqpf-15.jpg,VALENTINO GARAVANI,242032ABS000013-KEL,Fall - Winter,2024,5W2B0N20IMZ,KEL,Marrone,ALMOND BEIGE,Italy,100% calf leather,Alltime Hammered Leather Shoulder Bag,"The Valentino Garavani Alltime shoulder bag is made of hammered leather and decorated with a metal VLogo Signature element on the flap. It features a magnetic closure, suede leather interior with an open pocket, and can be worn over the shoulder with the adjustable and removable ribbon strap or by hand with the also removable leather handle. The metallic accessories have an antique brass finish.",Woman > Bags > Crossbody and Shoulder bags,1.0,2950.0,25.00%,os,1,"23,5 cm",16 cm,"8,5 cm",13 cm,0,,,0,2040.0,"H 16.0 cm x L 23.5 x D 8.5 cm / H 6.3"" x L 9.3"" x D 3.3""",242032ABS000013-KEL-os
https://www.styleisnow.com/business/crossbody-and-shoulder-bags-valentino-garavani-242032abs000013-0no.html,,http://cdn.orderlink.it/foto/2420325W2B0N20IMZ/5W2B0N20IMZrvn-13.jpg,http://cdn.orderlink.it/foto/2420325W2B0N20IMZ/5W2B0N20IMZvrq-14.jpg,http://cdn.orderlink.it/foto/2420325W2B0N20IMZ/5W2B0N20IMZyfh-15.jpg,VALENTINO GARAVANI,242032ABS000013-0NO,Fall - Winter,2024,5W2B0N20IMZ,0NO,Nero,NERO,Italy,100% calf leather,Alltime Hammered Leather Shoulder Bag,"The Valentino Garavani Alltime shoulder bag is made of hammered leather and decorated with a metal VLogo Signature element on the flap. It features a magnetic closure, suede leather interior with an open pocket, and can be worn over the shoulder with the adjustable and removable ribbon strap or by hand with the also removable leather handle. The metallic accessories have an antique brass finish.",Woman > Bags > Crossbody and Shoulder bags,3.0,2950.0,25.00%,os,3,"23,5 cm",16 cm,"8,5 cm",13 cm,0,,,0,2040.0,"H 16.0 cm x L 23.5 x D 8.5 cm / H 6.3"" x L 9.3"" x D 3.3""",242032ABS000013-0NO-os
https://www.styleisnow.com/business/crossbody-and-shoulder-bags-stella-mccartney-242608abs000009-2012.html,,http://cdn.orderlink.it/foto/2426087B0102W8542/7B0102W8542htc-13.jpg,http://cdn.orderlink.it/foto/2426087B0102W8542/7B0102W8542rrf-14.jpg,http://cdn.orderlink.it/foto/2426087B0102W8542/7B0102W8542per-15.jpg,STELLA MCCARTNEY,242608ABS000009-2012,Fall - Winter,2024,7B0102 W8542,2012,Marrone,CHOCOLATE BROWN,Italy,50% PA 50% PU,Square Stella Logo Tote Bag,"This Stella McCartney shoulder bag is made of eco-leather and features a square shape, enhanced by the perforated Stella logo. It has a magnetic closure and a suede interior with an open pocket.",Woman > Bags > Crossbody and Shoulder bags,4.0,1090.0,25.00%,os,4,34 cm,27 cm,14 cm,31 cm,0,,,0,750.0,"H 27.0 cm x L 34.0 x D 14.0 cm / H 10.6"" x L 13.4"" x D 5.5""",242608ABS000009-2012-os
https://www.styleisnow.com/business/crossbody-bags-versace-242417fbs000008-2kj7e.html,,http://cdn.orderlink.it/foto/24241710152811A09445/10152811A09445ekr-13.jpg,http://cdn.orderlink.it/foto/24241710152811A09445/10152811A09445rcm-14.jpg,http://cdn.orderlink.it/foto/24241710152811A09445/10152811A09445fgw-15.jpg,VERSACE,242417FBS000008-2KJ7E,Fall - Winter,2024,1015281 1A09445,2KJ7E,Nero,NATURAL+BLACK-RUTHENIUM,Italy,52% CO 48% PA,Versace Milano Raffia Bag,"This Versace bag is made of woven raffia with the embroidered Versace Milano logo in contrasting colors on the leather flap. It has a magnetic closure and a fabric interior with three credit card slots, as well as an adjustable handle. The bag also comes with a removable and adjustable shoulder strap for a crossbody look.",Man > Bags > Crossbody bags,4.0,1735.0,32.00%,os,4,"21,5 cm",14 cm,6 cm,"16,5 cm",0,,,0,1200.0,"H 14.0 cm x L 21.5 x D 6.0 cm / H 5.5"" x L 8.5"" x D 2.4""",242417FBS000008-2KJ7E-os
https://www.styleisnow.com/business/pouch-and-business-bags-versace-242417fav000004-1b00v.html,,http://cdn.orderlink.it/foto/24241710158171A10544/10158171A10544vzn-13.jpg,http://cdn.orderlink.it/foto/24241710158171A10544/10158171A10544mfm-14.jpg,http://cdn.orderlink.it/foto/24241710158171A10544/10158171A10544wgx-15.jpg,VERSACE,242417FAV000004-1B00V,Fall - Winter,2024,1015817 1A10544,1B00V,Nero,BLACK-VERSACE GOLD,Italy,100% goat leather,Medusa Pouch,"The large Versace pouch is made of hammered leather with a golden Biggie Medusa detail applied on the front pocket flap. The main compartment is closed by a zipper and the interior is lined with nylon, featuring an open pocket and six credit card slots. It also comes with a removable wrist handle for easy carrying.",Man > Bags > Pouch and Business bags,6.0,1525.0,32.00%,os,6,33 cm,23 cm,0,0,0,,,0,1050.0,"H 23.0 cm x L 33.0 x D 0.0 cm / H 9.1"" x L 13.0"" x D 0.0""",242417FAV000004-1B00V-os
https://www.styleisnow.com/business/tote-bags-versace-242417abs000002-1b00v.html,,http://cdn.orderlink.it/foto/24241710131681A08724/10131681A08724dby-13.jpg,http://cdn.orderlink.it/foto/24241710131681A08724/10131681A08724qdo-14.jpg,http://cdn.orderlink.it/foto/24241710131681A08724/10131681A08724pme-15.jpg,VERSACE,242417ABS000002-1B00V,Fall - Winter,2024,1013168 1A08724,1B00V,Nero,BLACK-VERSACE GOLD,Italy,100% calf leather,Medusa '95 Crocodile Effect T,"This Versace tote bag is made of crocodile print leather and features a '95 Medusa belt detail. It has a magnetic closure, smooth leather interior with two open pockets, and an adjustable and removable shoulder strap.",Woman > Bags > Tote bags,2.0,2825.0,32.00%,os,2,31 cm,"17,5 cm","10,5 cm",17 cm,0,,,0,1950.0,"H 17.5 cm x L 31.0 x D 10.5 cm / H 6.9"" x L 12.2"" x D 4.1""",242417ABS000002-1B00V-os
https://www.styleisnow.com/business/crossbody-and-shoulder-bags-valentino-garavani-242032abs000014-kel.html,,http://cdn.orderlink.it/foto/2420325W2B0N88CVC/5W2B0N88CVCazs-13.jpg,http://cdn.orderlink.it/foto/2420325W2B0N88CVC/5W2B0N88CVCwwf-14.jpg,http://cdn.orderlink.it/foto/2420325W2B0N88CVC/5W2B0N88CVCwmg-15.jpg,VALENTINO GARAVANI,242032ABS000014-KEL,Fall - Winter,2024,5W2B0N88CVC,KEL,Marrone,ALMOND BEIGE,Italy,100% calf leather,Small Ohval Shoulder Bag,"The Ohval shoulder bag by Valentino Garavani is made of nappa calf leather and features a fluid shape. It closes with a Signature Vlogo twist lock and has a suede interior with one open pocket and adjustable, removable straps for a crossbody or shoulder look. The metallic accessories have a gold finish.",Woman > Bags > Crossbody and Shoulder bags,2.0,3595.0,25.00%,os,2,26 cm,14 cm,6 cm,27 cm,0,,,0,2480.0,"H 14.0 cm x L 26.0 x D 6.0 cm / H 5.5"" x L 10.2"" x D 2.4""",242032ABS000014-KEL-os
https://www.styleisnow.com/business/crossbody-and-shoulder-bags-mulberry-242018abs000012-u888.html,,http://cdn.orderlink.it/foto/242018HH9381736/HH9381736dxx-13.jpg,http://cdn.orderlink.it/foto/242018HH9381736/HH9381736ulw-14.jpg,http://cdn.orderlink.it/foto/242018HH9381736/HH9381736dhq-15.jpg,MULBERRY,242018ABS000012-U888,Fall - Winter,2024,HH9381 736,U888,Blu,NIGHT SKY,United Kingdom,100% bos taurus,Soft Bayswater Shoulder Bag,"The Soft Bayswater shoulder bag by Mulberry is made of soft, square-shaped but supple burgundy leather. It features spacious handles, a flap closure, and a suede interior with an open pocket. The bag is finished with decorative knots on the sides.",Woman > Bags > Crossbody and Shoulder bags,4.0,2535.0,35.00%,os,4,43cm,31 cm,"16,5 cm",23 cm,0,,,0,1750.0,"H 31.0 cm x L 43.0 x D 16.5 cm / H 12.2"" x L 16.9"" x D 6.5""",242018ABS000012-U888-os
